dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
1,0,13,40,2,1,12,2,1.111079785384484,296,1.0,1,0.2331187264021734,0.406826483282895,0,0,61.18891311707708,5,2.2745289977698415,1
1,0,19,51,17,13,7,6,0.7227741065307555,256,1.0,0,0.04080779867214157,0.3275851311971053,0,0,21.29554070876231,5,1.6219600197783826,1
1,0,12,43,314,9,3,30,0.8996199992084998,387,1.0,3,0.0,0.17156350997137015,1,1,11.298938320240058,7,1.2455776435466046,1
1,0,0,2,0,0,0,0,2.0,11,0.0,0,0.0,0.9299434121167738,0,0,2.5796604727006422,0,0.14011317576645255,1
1,0,6,14,23,5,0,10,0.7509267226064555,110,1.0,0,0.0,0.31736935951795825,1,1,9.466275775452367,7,1.4890433823922962,1
1,0,27,23,75,26,1,15,0.8416907494721785,157,1.0,1,0.0,0.22158391813462378,1,1,8.510549382721809,7,1.3457189638946234,1
2,0,12,25,66,6,12,12,2.0,110,0.0,0,0.153846154,0.297619048,0,0,8.166666667,1,0.9167,1
1,0,10,40,5,1,9,2,1.1924991104399418,338,1.0,1,0.0,0.40747828839209727,0,0,12037.456816116959,4,2.0498552559473153,1
1,0,11,22,73,6,7,13,1.5342899713968428,118,0.42521350446923345,0,0.08842869170854663,0.26015976312296885,0,0,7.755626945871336,3,1.1222056867099806,1
1,0,5,9,5,0,5,3,2.0,27,0.0,0,0.39101227667195304,0.450138985930066,0,0,5.932592075039648,0,0.733148018759912,1
2,0,12,43,1,0,12,1,822.909924201942,265,1.0,1,0.7977610220946846,0.5009281050513907,1,1,47.611833642282186,5,1.752259459563449,1
1,0,24,57,7,0,23,3,0.876021212459283,315,1.0,1,0.36287291354626894,0.37846951791616174,0,1,46.07344824183984,3,1.8432835259963136,1
1,0,3,6,0,0,2,1,2.0,44,0.0,0,0.5758892906934541,0.8416304450434632,0,0,15.98630350643602,0,0.31673910991307364,1
2,0,11,23,69,4,11,12,2.0,102,0.0,0,0.2653466652844496,0.47875444600364914,0,0,7.409534872560687,1,0.9183504811867724,1
1,0,34,73,100,1,33,8,0.9389993711426049,365,1.0,5,0.0,0.18349426238394484,0,0,22.46915815087302,3,1.332288562518341,1
1,0,0,3,0,0,0,0,2.0,15,0.0,0,0.06602790528028035,0.9071482581996058,0,0,3.4952092896021028,0,0.12380232240052569,1
2,0,8,17,78,0,8,13,2.0,49,0.0,0,0.586206897,1.0,1,3,2.8076254011215322,1,0.9231,1
1,0,26,68,414,21,8,28,0.8630112231234803,505,1.0,1,0.0,0.15334154255764595,1,1,13.359999840428335,5,1.4218926765949997,1
1,0,9,33,3,0,8,1,1.292442959496204,290,1.0,1,0.14715367355973452,0.46253656246231784,0,0,65.53320714151697,5,2.25,1
1,0,21,58,11,0,21,3,1.1179683853523927,343,1.0,0,0.0,0.4448050906495657,0,0,51.134278240713265,4,1.9109651981964102,1
1,0,3,14,0,2,0,8,0.7031289301617187,164,1.0,0,0.015763437038058534,0.5015325563728253,1,1,15.588501649518935,12,2.29448279703576,1
1,0,18,77,147,4,14,6,0.862745098,596,1.0,3,0.0,0.234567901,0,0,31.94444444,8,2.6667,1
1,0,16,57,9,1,15,2,0.7999144281120762,471,1.0,2,0.0,0.30516266243352114,0,0,52832.572672277165,3,1.3677510828901411,1
2,0,4,11,2,1,4,1,1.7117417622428732,43,0.0,0,0.8566803202644755,0.5482192335700112,1,1,16.29354405607183,1,0.5961052964682261,1
1,0,3,4,3,1,2,3,2.0,9,0.0,0,0.1096220882748824,0.4828715487070496,0,0,1.644331324123236,1,0.9314861948281985,1
1,0,2,5,2,0,2,2,2.0,33,0.0,0,0.17832879899368265,0.7492251264151337,0,0,4.3374659924526195,0,0.33436649811315494,1
2,0,4,10,1,1,4,1,1.8257101941759322,45,0.0,0,0.877401853363935,0.6279971359231524,1,1,19.142754854398305,1,0.5581082212617442,1
1,0,7,44,1,1,6,11,643.1745511953427,295,0.7925645490731996,1,0.0,0.26231140941178255,0,0,22121.747931322323,3,1.5092943136585006,1
1,0,16,54,238,7,8,26,0.8845334911779899,452,1.0,3,0.0,0.17543426639581883,0,0,15.279976630134383,7,1.4128298200227252,1
1,0,11,41,282,8,3,29,0.895833333,348,1.0,3,0.0,0.183908046,1,1,10.5862069,7,1.2069,1
1,0,15,50,7,1,14,2,1.241428890627627,352,1.0,0,0.0,0.5087069355193234,0,0,66.17110703758601,7,3.069958651434633,1
1,0,2,2,2,1,0,2,2.0,3,0.0,0,0.0,0.5499906790759475,0,0,0.2999440744556847,0,0.9000186418481051,1
1,0,19,48,0,1,18,3,0.6414521749255758,268,1.0,1,0.6918296450282879,0.3302761227896634,0,2,40.57549366745201,4,2.0931274712499714,1
1,0,7,10,25,3,4,6,2.0,21,0.0,0,0.23896524086812332,0.38684986281736294,0,0,3.58447861302185,1,0.850646724457423,1
1,0,17,50,381,14,4,29,0.8794062619450436,403,1.0,2,0.0,0.16065433110421795,1,1,10.604300184141758,7,1.3054351757064904,1
1,0,8,10,22,3,5,6,2.0,22,0.0,0,0.2660146698185022,0.4040580447309531,0,0,3.990220047277533,1,0.8337408313634361,1
1,0,8,42,0,3,6,8,0.7502089450295774,236,1.0,1,0.1503182387950466,0.35718515354967423,0,0,24.8833226859704,3,1.7002200314582538,1
1,0,5,9,5,1,5,3,2.0,25,0.0,0,0.36576477836998394,0.44284925337969,0,0,5.486471675549758,1,0.77139701351876,1
2,0,6,10,6,1,6,4,2.0,28,0.0,0,0.4,0.4375,0,0,6.0,1,0.75,1
1,0,22,83,151,1,20,14,0.8629610858757187,529,1.0,5,0.0,0.17799506784476582,0,0,25.10912085958634,5,1.890935013126568,1
1,0,31,81,130,0,30,13,0.8908944010054024,426,1.0,6,0.0,0.14575288904909903,0,0,21.193856719794233,3,1.3589725496696778,1
1,0,48,24,87,46,2,15,0.856542921266884,161,1.0,2,0.0,0.20605337754847478,1,1,8.186670528851602,7,1.2990736958814784,1
2,0,4,9,1,1,4,1,1.9168583156219603,47,0.0,0,0.893974239097967,0.6918008209353722,1,1,21.421457890549007,1,0.5277194375716384,1
1,0,10,41,0,3,7,7,0.5245011478033967,219,1.0,1,0.0,0.35910267316059896,0,0,28.30401108635621,4,2.1290807635372997,1
2,0,5,9,1,1,4,1,2.0,47,0.0,0,0.8669388598820083,0.724125416273398,0,0,22.05102331131029,1,0.5206996669812816,1
1,0,17,19,41,17,1,9,0.815717574564216,144,0.7165372211608052,2,0.3034719161503451,0.3483012475876947,1,1,13.531584469351968,5,1.301576054733194,1
