LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
36,37,35,10,26,70,19,0.13,34,17,0,119,8,0,133,0,11,0,92.83,40.06,148951.03,1.24,566,0.02,8275.05,3718.54,0,18,35,102,0.08,237,329,71,24,228,21.3,143,N
3,13,5,0,3,22,7,0.14,10,3,0,33,4,0,51,1,0,0,21.8,47.14,48447.18,0.34,202,0.02,2691.51,1027.67,0,6,11,28,0.12,66,136,14,20,59,5.56,51,N
0,1,0,0,0,0,1,0.33,0,1,1,1,1,0,3,1,0,0,10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,1,0,0,2,0.2,3,7,3,6,5,0.0,3,N
6,1,4,0,5,0,1,0.13,0,1,1,7,1,0,8,0,0,0,22.09,14.95,4936.79,0.11,73,0.07,274.27,330.22,1,0,0,8,0.05,23,50,10,13,21,38.46,8,N
2,3,0,1,0,4,2,0.25,2,1,0,5,1,0,7,0,0,0,5.6,7.5,315.0,0.01,14,0.13,17.5,42.0,0,1,2,5,0.17,5,9,2,6,12,12.5,8,N
4,3,1,0,6,4,2,0.25,2,2,1,5,1,0,8,0,2,1,15.92,12.57,2516.25,0.07,48,0.08,139.79,200.16,0,1,2,5,0.1,16,32,7,11,20,42.86,8,N
1,3,1,3,0,4,2,0.33,2,2,1,5,1,0,3,1,0,0,8.96,8.0,573.59,0.02,20,0.13,31.87,71.7,0,1,2,5,0.22,8,12,4,8,9,50.0,6,N
0,3,6,0,0,4,2,0.33,2,2,1,10,1,0,6,0,0,0,32.09,5.71,1047.99,0.06,40,0.18,58.22,183.4,0,1,2,10,0.25,16,24,14,10,8,0.0,6,N
4,3,2,7,4,4,2,0.15,2,2,1,15,1,0,6,0,2,1,40.82,10.25,4288.91,0.14,88,0.1,238.27,418.43,0,1,2,15,0.09,41,47,18,9,23,64.7,13,N
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,1,0,0,3,0.25,2,6,2,5,4,0.0,2,N
5,3,1,0,5,4,2,0.08,2,1,0,7,1,0,24,0,0,0,54.76,9.05,4482.37,0.17,100,0.11,249.02,495.42,0,1,2,7,0.06,38,62,21,10,36,17.24,24,N
1,1,2,0,0,0,1,0.2,0,1,1,5,1,0,5,0,0,0,16.51,4.8,380.39,0.03,25,0.21,21.13,79.25,1,0,0,6,0.13,12,13,5,4,8,0.0,5,N
8,12,7,13,9,10,8,0.16,4,6,0,39,3,0,36,0,0,0,39.4,37.78,56237.13,0.5,268,0.03,3124.28,1488.63,0,3,5,33,0.12,102,166,27,20,68,37.93,49,N
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,16.5,2.0,66.0,0.01,11,0.5,3.67,33.0,1,0,0,2,1.0,4,7,4,4,1,0.0,0,N
5,17,10,6,4,32,9,0.23,16,9,1,50,5,0,34,0,9,1,74.55,14.83,16403.02,0.37,198,0.07,911.28,1105.82,0,8,16,43,0.18,89,109,36,12,51,22.73,40,N
4,7,5,0,3,12,1,0.03,6,1,1,36,1,0,35,0,0,0,47.96,20.64,20429.39,0.33,190,0.05,1134.97,989.8,1,3,6,34,0.02,86,104,25,12,44,7.89,35,N
4,7,3,0,5,12,4,0.18,6,3,0,15,1,0,22,0,3,0,18.66,30.14,16950.51,0.19,117,0.03,941.7,562.46,0,3,6,13,0.11,39,78,11,17,37,18.52,22,N
2,5,2,1,0,8,3,0.25,4,2,0,13,1,0,11,0,0,0,16.8,10.91,1999.82,0.06,39,0.09,111.1,183.32,0,2,4,12,0.19,16,23,11,15,16,8.33,12,N
6,13,11,0,6,20,7,0.22,8,5,0,38,7,1,32,0,4,0,66.91,11.92,9501.02,0.27,142,0.08,527.83,797.29,1,6,10,33,0.15,66,76,36,13,46,15.79,32,N
1,1,1,3,0,0,1,0.2,0,1,1,4,1,0,2,1,0,0,10.75,6.0,387.18,0.02,18,0.17,21.51,64.53,1,0,0,5,0.13,6,12,4,8,8,60.0,5,N
1,1,2,1,1,0,1,0.17,0,1,1,5,1,0,5,0,0,0,15.99,5.0,399.77,0.03,21,0.2,22.21,79.95,1,0,0,6,0.1,10,11,7,7,10,28.57,6,N
4,1,0,4,1,0,1,0.07,0,1,1,1,1,0,11,0,0,0,33.7,8.91,2674.82,0.1,72,0.11,148.6,300.23,1,0,0,2,0.05,28,44,11,7,22,31.25,15,N
0,1,0,1,0,0,1,0.5,0,1,1,1,1,0,1,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,0.25,1,3,1,3,4,50.0,2,N
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,8.3,6.67,369.01,0.02,16,0.15,20.5,55.35,1,0,0,2,0.5,5,11,3,8,2,0.0,0,N
9,27,4,0,10,52,14,0.36,26,14,1,63,1,0,39,0,0,0,30.28,31.32,29698.21,0.32,188,0.03,1649.9,948.35,0,13,26,51,0.23,85,103,19,14,60,20.41,39,N
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,0.5,2,3,2,3,2,0.0,0,N
1,1,2,0,0,0,1,0.11,0,1,1,7,1,0,9,0,0,0,34.4,5.0,860.0,0.06,43,0.2,47.78,172.0,1,0,0,8,0.09,22,21,11,5,11,0.0,9,N
2,13,4,1,8,24,7,0.13,12,6,0,30,6,0,54,0,5,0,25.11,40.0,40181.42,0.33,184,0.03,2232.3,1004.54,0,6,12,25,0.1,80,104,22,22,68,14.29,55,N
2,1,3,0,2,0,1,0.25,0,1,1,4,1,0,4,0,1,1,12.55,4.5,254.13,0.02,17,0.22,14.12,56.47,1,0,0,5,0.1,6,11,4,6,10,33.33,4,N
4,5,0,0,1,8,3,0.2,4,1,0,11,1,0,15,0,0,0,15.86,13.3,2805.08,0.07,46,0.08,155.84,210.91,0,2,4,10,0.14,19,27,10,14,22,6.25,15,N
3,5,6,0,3,8,1,0.07,4,1,1,16,1,0,15,0,0,0,32.04,6.6,1396.03,0.07,45,0.15,77.56,211.52,1,2,4,15,0.04,18,27,15,11,23,16.67,15,N
10,21,14,4,16,38,11,0.28,18,10,0,63,11,1,36,0,0,0,57.78,23.9,33016.0,0.46,253,0.04,1834.22,1381.24,1,10,19,54,0.16,114,139,31,13,68,35.71,40,N
0,1,2,0,0,0,1,1.0,0,1,1,3,1,0,0,0,0,0,9.29,1.5,20.9,0.0,6,0.67,1.16,13.93,1,0,0,4,0.5,2,4,2,3,2,0.0,0,N
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,1.0,2,3,2,3,1,0.0,0,N
1,1,0,0,0,0,1,0.11,0,1,1,1,1,0,9,2,1,1,34.17,7.96,2165.74,0.09,61,0.13,120.32,272.03,1,0,0,2,0.07,23,38,13,9,15,0.0,9,N
1,3,2,0,0,4,2,0.18,2,2,1,7,1,0,11,10,0,0,37.46,4.85,879.68,0.06,42,0.21,48.87,181.52,0,1,2,7,0.09,18,24,13,7,23,0.0,11,N
12,25,8,1,17,42,13,0.17,18,9,0,97,3,0,74,0,5,0,104.53,29.55,91277.08,1.03,461,0.03,5070.95,3088.9,0,12,21,86,0.12,197,264,80,24,106,19.57,75,N
1,17,8,0,7,30,9,0.36,14,8,0,38,3,0,25,0,9,1,19.39,47.27,43326.7,0.31,185,0.02,2407.04,916.53,0,8,15,31,0.26,52,133,11,20,35,21.88,25,N
6,7,2,11,1,12,4,0.16,6,3,0,16,1,0,14,1,0,0,34.23,10.32,3642.58,0.12,70,0.1,202.37,353.11,0,3,6,14,0.12,28,42,19,14,34,46.15,25,N
0,5,0,0,0,8,3,0.27,4,1,0,8,3,1,11,0,2,0,10.66,7.5,599.66,0.03,21,0.13,33.31,79.95,1,2,4,7,0.23,6,15,4,10,13,0.0,11,N
0,11,0,0,0,18,6,0.29,8,1,0,21,3,0,21,0,1,0,8.36,27.0,6094.62,0.08,61,0.04,338.59,225.73,0,5,9,17,0.26,24,37,4,9,23,0.0,21,N
1,1,0,0,0,0,1,0.11,0,1,1,1,1,0,9,0,1,1,42.67,3.56,539.44,0.05,41,0.28,29.97,151.72,1,0,0,2,0.08,16,25,9,4,12,0.0,9,N
0,3,2,0,0,4,2,0.5,2,2,1,6,1,0,4,0,0,0,13.67,6.0,492.27,0.03,21,0.17,27.35,82.04,0,1,2,6,0.33,6,15,5,10,6,0.0,4,N
1,3,1,1,1,4,2,0.29,2,2,1,7,1,0,6,2,2,1,8.36,9.0,677.56,0.03,21,0.11,37.64,75.28,0,1,2,7,0.17,9,12,4,8,12,25.0,7,N
11,21,16,11,16,38,11,0.22,18,10,0,72,11,1,38,0,0,0,68.12,26.54,47985.65,0.6,322,0.04,2665.87,1807.94,1,10,19,63,0.14,147,175,36,13,78,41.54,49,N
0,1,1,0,0,0,1,0.17,0,1,1,2,1,0,6,1,1,1,11.68,5.33,332.11,0.02,18,0.19,18.45,62.27,1,0,0,3,0.13,4,14,3,8,8,0.0,6,N
4,35,6,3,14,58,1,0.02,22,1,1,66,1,0,57,0,0,0,36.94,52.98,103685.35,0.65,345,0.02,5760.3,1956.99,1,18,29,50,0.01,129,216,28,23,80,22.97,60,N
5,5,1,6,5,8,1,0.05,4,1,1,14,1,0,13,0,1,1,26.83,11.08,3292.14,0.1,64,0.09,182.9,297.21,1,2,4,13,0.03,24,40,13,12,31,45.83,19,N
3,1,0,1,0,0,1,0.33,0,1,1,1,1,0,2,0,0,0,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,1,0,0,2,0.13,4,5,4,3,8,33.33,3,N
2,13,5,0,1,32,7,0.23,16,5,0,26,7,1,30,0,0,0,22.2,19.56,8493.88,0.14,84,0.05,471.88,434.27,1,8,16,21,0.2,35,49,17,19,35,3.23,30,N
6,9,4,0,1,16,5,0.19,8,2,0,26,1,0,26,0,0,0,35.11,17.93,11294.45,0.21,120,0.06,627.47,629.75,0,4,8,23,0.14,55,65,23,15,35,3.7,26,N
4,3,0,0,19,4,2,0.25,2,1,0,6,1,0,8,0,0,0,17.09,5.71,558.13,0.03,25,0.18,31.01,97.67,0,1,2,6,0.06,10,15,7,8,33,70.37,8,N
3,6,3,0,3,4,1,0.06,2,1,1,15,1,0,17,0,1,1,22.16,9.33,1930.31,0.07,44,0.11,107.24,206.82,1,1,2,13,0.04,16,28,12,14,25,15.0,17,N
1,1,2,3,0,0,1,0.25,0,1,1,3,1,0,1,0,1,1,19.02,2.0,76.08,0.01,12,0.5,4.23,38.04,1,0,0,4,0.14,5,7,5,4,7,75.0,4,N
11,7,2,0,117,12,4,0.08,6,4,1,36,1,0,53,0,4,1,19.63,120.11,283140.67,0.79,440,0.01,15730.04,2357.32,0,3,6,34,0.02,188,252,18,23,183,68.82,53,N
0,1,2,0,0,0,1,0.33,0,1,1,3,1,0,3,0,1,1,9.9,3.33,110.0,0.01,11,0.3,6.11,33.0,1,0,0,4,0.2,4,7,3,5,5,0.0,3,N
4,7,2,0,21,10,4,0.36,4,3,0,11,4,1,11,0,4,1,16.32,10.11,1668.32,0.05,37,0.1,92.68,165.0,1,3,5,9,0.11,14,23,9,13,38,65.63,11,N
24,5,0,24,8,8,3,0.04,4,1,0,13,1,0,50,0,1,0,62.73,51.81,168419.65,1.08,582,0.02,9356.65,3250.45,0,2,4,12,0.03,279,303,35,13,108,39.02,74,N
10,40,12,40,12,34,28,0.25,12,16,0,82,13,0,74,0,0,0,61.8,40.48,101245.81,0.83,379,0.02,5624.77,2501.37,0,11,17,56,0.2,150,229,63,34,138,41.27,114,N
5,8,3,10,3,4,6,0.16,2,4,0,24,1,0,27,0,5,0,24.9,36.36,32923.55,0.3,163,0.03,1829.09,905.4,0,1,2,20,0.13,64,99,22,25,47,32.5,37,N
19,37,0,4,1,72,19,0.35,36,1,0,73,1,0,51,0,0,0,73.7,8.1,4835.34,0.2,127,0.12,268.63,596.96,0,18,36,56,0.25,54,73,20,6,77,8.93,55,N
10,27,4,0,9,40,1,0.02,14,1,1,49,1,0,44,0,0,0,30.59,55.52,94302.8,0.57,313,0.02,5239.04,1698.42,1,13,20,37,0.02,106,207,21,22,65,16.98,44,N
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,0.2,1,3,1,3,5,0.0,2,N
6,5,4,2,8,8,3,0.12,4,3,1,12,1,0,23,0,0,0,17.39,29.75,15389.5,0.17,116,0.03,854.97,517.28,0,2,4,11,0.07,34,82,8,14,41,30.3,25,N
6,11,6,13,2,16,6,0.25,6,4,0,22,4,0,11,0,0,0,43.15,6.37,1749.95,0.09,56,0.16,97.22,274.79,0,5,8,18,0.18,22,34,19,11,34,57.69,24,N
1,1,1,3,2,0,1,0.25,0,1,1,3,1,0,1,0,1,1,17.17,2.4,98.9,0.01,13,0.42,5.49,41.21,1,0,0,4,0.11,6,7,5,4,9,83.33,4,Y
27,15,0,11,12,24,1,0.02,10,1,1,32,1,0,46,0,1,1,35.44,92.28,301801.36,1.09,571,0.01,16766.74,3270.64,1,7,12,26,0.01,223,348,29,24,100,33.33,57,N
2,3,1,2,0,4,2,0.29,2,2,1,6,1,0,5,0,0,0,8.54,5.83,290.67,0.02,15,0.17,16.14,49.83,0,1,2,6,0.18,5,10,3,7,11,28.57,7,N
0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,2,1.0,1,5,1,5,1,0.0,0,N
6,5,7,0,2,8,3,0.13,4,2,0,16,1,0,23,0,2,0,51.71,10.22,5402.86,0.18,100,0.1,300.16,528.54,0,2,4,15,0.09,46,54,27,12,33,8.0,23,N
2,7,0,0,7,12,4,0.5,6,1,0,14,1,0,8,0,0,0,12.17,13.5,2217.15,0.05,38,0.07,123.17,164.23,0,3,6,12,0.17,18,20,8,12,23,46.67,8,N
4,3,0,6,0,4,2,0.13,2,1,0,6,1,0,9,1,2,1,30.88,8.07,2009.59,0.08,53,0.12,111.64,249.12,0,1,2,6,0.1,22,31,15,11,21,40.0,15,N
1,1,1,0,1,0,1,0.33,0,1,1,2,1,0,3,0,0,0,10.82,5.83,368.18,0.02,19,0.17,20.45,63.12,1,0,0,3,0.14,5,14,3,7,7,25.0,3,N
9,3,1,0,0,0,2,0.22,0,2,1,5,1,0,9,0,2,1,13.71,6.67,609.18,0.03,24,0.15,33.84,91.38,0,0,0,5,0.1,10,14,6,8,21,0.0,9,N
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.71,3.5,94.5,0.01,9,0.29,5.25,27.0,1,0,0,3,0.25,1,8,1,7,4,0.0,2,N
4,7,5,0,3,12,1,0.03,6,1,1,36,1,0,35,0,1,1,47.96,20.64,20429.39,0.33,190,0.05,1134.97,989.8,1,3,6,34,0.02,86,104,25,12,44,7.89,35,N
39,134,14,98,2,180,80,0.27,88,44,0,271,1,0,202,0,12,0,50.69,141.56,1015641.46,2.39,1037,0.01,56424.53,7174.86,0,46,90,193,0.23,416,621,72,49,343,33.11,300,N
3,5,3,2,1,8,3,0.3,4,3,1,12,1,0,8,0,3,1,18.05,12.09,2638.98,0.07,47,0.08,146.61,218.26,0,2,4,11,0.19,19,28,11,14,16,27.27,10,N
4,35,6,3,14,58,1,0.02,22,1,1,66,1,0,57,0,1,1,36.94,52.98,103685.35,0.65,345,0.02,5760.3,1956.99,1,18,29,50,0.01,129,216,28,23,80,22.97,60,N
1,3,2,3,1,4,2,0.25,2,2,1,8,1,0,5,1,0,0,16.07,4.5,325.53,0.02,19,0.22,18.08,72.34,0,1,2,8,0.17,9,10,7,7,12,44.44,8,N
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,0.2,1,3,1,3,5,0.0,2,N
4,5,2,0,1,8,3,0.17,4,3,1,13,1,0,18,0,0,0,28.22,8.25,1920.54,0.08,53,0.12,106.7,232.79,0,2,4,12,0.12,22,31,12,9,25,5.26,18,N
3,1,0,0,2,0,1,0.06,0,1,1,1,1,0,17,0,1,1,60.75,5.33,1728.0,0.11,81,0.19,96.0,324.0,1,0,0,2,0.04,32,49,12,4,24,10.53,17,N
0,1,0,0,0,0,1,0.33,0,1,1,1,1,0,3,0,1,1,7.12,7.0,348.8,0.02,15,0.14,19.38,49.83,1,0,0,2,0.14,6,9,3,7,7,0.0,3,N
20,21,4,0,80,40,11,0.17,20,10,0,51,1,0,63,0,11,1,28.39,77.78,171770.62,0.74,382,0.01,9542.81,2208.48,0,10,20,42,0.04,150,232,27,28,248,55.94,63,N
2,7,0,1,0,12,4,0.2,6,1,0,15,1,0,19,0,0,0,18.03,12.67,2893.07,0.08,52,0.08,160.73,228.4,0,3,6,13,0.17,19,33,9,12,24,5.0,20,Y
0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,0,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.5,2,4,2,4,2,0.0,0,N
0,3,1,0,0,4,2,0.4,2,1,0,6,1,0,5,0,1,0,12.12,6.6,528.0,0.03,20,0.15,29.33,80.0,0,1,2,6,0.29,6,14,5,11,7,0.0,5,N
6,1,4,0,0,0,1,0.08,0,1,1,11,1,0,13,0,0,0,35.16,5.0,879.05,0.06,45,0.2,48.84,175.81,1,0,0,12,0.05,20,25,10,5,21,0.0,13,N
16,21,3,0,93,40,11,0.22,20,8,0,49,1,0,49,0,11,1,21.75,67.36,98690.19,0.49,270,0.01,5482.79,1465.09,0,10,20,40,0.07,97,173,18,25,160,65.48,49,N
1,7,3,0,2,12,4,0.31,6,3,0,20,1,0,13,0,4,1,23.37,9.45,2087.42,0.07,52,0.11,115.97,220.89,0,3,6,18,0.22,21,31,10,9,18,13.33,13,N
36,69,32,5,18,120,38,0.16,60,12,0,192,1,0,231,0,1,0,161.36,45.73,337457.65,2.46,970,0.02,18747.65,7379.11,0,30,60,156,0.13,449,521,162,33,292,9.06,236,Y
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,8.15,3.5,99.85,0.01,9,0.29,5.55,28.53,1,0,0,3,0.25,2,7,2,7,4,0.0,2,N
3,1,3,2,0,0,1,0.09,0,1,1,6,1,0,9,0,0,0,35.81,10.5,3947.65,0.13,82,0.1,219.31,375.97,1,0,0,7,0.06,35,47,15,9,16,18.18,11,N
0,1,1,0,6,0,1,0.5,0,1,1,2,1,0,2,0,0,0,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,0,0,3,0.1,1,4,1,4,10,75.0,2,N
0,1,4,2,4,0,1,0.25,0,1,1,5,1,0,2,0,1,1,22.58,8.13,1490.75,0.06,44,0.12,82.82,183.48,1,0,0,6,0.1,13,31,8,10,10,75.0,4,N
1,3,0,0,7,4,2,0.29,2,1,0,7,1,0,7,0,2,1,16.0,6.5,676.0,0.03,26,0.15,37.56,104.0,0,1,2,7,0.12,13,13,8,8,17,50.0,7,N
6,7,3,3,6,12,4,0.17,6,3,0,15,1,0,20,4,4,1,24.65,12.54,3874.38,0.1,65,0.08,215.24,309.07,0,3,6,13,0.11,27,38,14,13,37,31.03,23,N
0,1,1,0,1,0,1,0.5,0,1,1,2,1,0,2,0,0,0,12.55,4.0,200.76,0.02,14,0.25,11.15,50.19,1,0,0,3,0.2,4,10,4,8,5,33.33,2,N
0,3,5,1,4,4,2,0.22,2,2,1,9,1,0,8,0,2,1,16.92,18.69,5909.86,0.11,72,0.05,328.33,316.25,0,1,2,9,0.13,23,49,8,13,15,38.46,9,N
7,6,4,8,1,0,5,0.24,0,5,1,14,1,0,13,0,0,0,20.84,14.38,4306.14,0.1,63,0.07,239.23,299.56,0,0,0,11,0.16,23,40,12,15,31,40.91,21,N
3,11,6,0,1,18,6,0.22,8,5,0,31,5,0,27,0,6,1,36.14,14.33,7425.49,0.17,101,0.07,412.53,518.05,0,5,9,27,0.18,43,58,21,14,33,3.57,27,N
0,1,0,0,0,0,1,0.2,0,1,1,1,1,0,5,0,0,0,24.33,1.5,54.74,0.01,13,0.67,3.04,36.5,1,0,0,2,0.14,4,9,4,3,7,0.0,5,N
2,9,7,3,1,16,5,0.19,8,4,0,27,1,0,24,0,0,0,59.86,9.63,5545.05,0.19,109,0.1,308.06,576.11,0,4,8,24,0.16,49,60,28,11,32,14.29,27,N
0,1,0,0,0,0,1,0.07,0,1,1,1,1,0,14,4,1,1,39.27,13.59,7250.91,0.18,111,0.07,402.83,533.62,1,0,0,2,0.05,42,69,17,11,21,0.0,14,N
0,5,1,2,0,8,3,0.17,4,1,0,11,1,0,16,1,3,1,13.18,22.0,6377.64,0.1,66,0.05,354.31,289.89,0,2,4,10,0.15,22,44,7,14,20,11.11,18,N
2,1,3,0,2,0,1,0.25,0,1,1,4,1,0,4,0,0,0,12.55,4.5,254.13,0.02,17,0.22,14.12,56.47,1,0,0,5,0.1,6,11,4,6,10,33.33,4,N
7,13,3,9,7,10,9,0.21,4,5,0,33,3,0,33,0,0,0,29.94,36.35,39555.7,0.36,190,0.03,2197.54,1088.3,0,3,5,26,0.16,70,120,26,27,58,32.65,42,Y
1,1,2,1,0,0,1,0.33,0,1,1,3,1,0,2,0,1,1,15.0,2.0,60.0,0.01,10,0.5,3.33,30.0,1,0,0,4,0.17,4,6,4,4,6,33.33,3,N
1,1,1,0,1,0,1,0.33,0,1,1,2,1,0,3,0,0,0,7.89,8.0,504.93,0.02,19,0.13,28.05,63.12,1,0,0,3,0.14,4,15,2,8,7,25.0,3,N
14,7,4,0,23,12,4,0.1,6,4,1,24,1,0,41,0,4,1,28.38,51.4,74995.63,0.49,278,0.02,4166.42,1458.92,0,3,6,22,0.05,127,151,21,17,80,35.94,41,N
1,5,0,0,1,8,1,0.05,4,1,1,13,1,0,22,0,0,0,32.46,17.2,9603.65,0.19,108,0.06,533.54,558.35,1,2,4,12,0.04,43,65,20,16,28,4.35,22,N
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,15.23,4.0,243.67,0.02,16,0.25,13.54,60.92,1,0,0,3,0.25,6,10,6,8,4,0.0,2,N
0,1,0,1,0,0,1,0.5,0,1,1,1,1,0,1,0,0,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.2,2,4,2,4,5,50.0,2,N
0,1,0,0,0,0,1,0.33,0,1,1,1,1,0,3,0,1,1,18.27,2.0,73.08,0.01,11,0.5,4.05,36.54,1,0,0,2,0.17,6,5,6,4,6,0.0,3,N
3,9,1,0,1,16,5,0.15,8,3,0,19,5,1,33,0,4,0,13.21,29.25,11305.83,0.13,88,0.03,628.1,386.52,1,4,8,16,0.13,36,52,8,13,39,2.94,33,N
3,7,1,3,1,10,4,0.4,4,2,0,11,3,0,7,1,4,1,14.33,7.86,884.62,0.04,27,0.13,49.15,112.59,0,3,5,9,0.25,10,17,7,11,16,36.36,10,N
21,1,10,11,30,0,1,0.05,0,1,1,15,1,0,11,0,0,0,113.15,4.03,1841.77,0.15,89,0.25,102.32,456.51,1,0,0,16,0.01,39,50,29,6,75,78.85,22,N
1,5,1,0,2,8,3,0.3,4,2,0,10,1,0,10,0,3,1,14.31,15.11,3267.33,0.07,46,0.07,181.52,216.22,0,2,4,9,0.2,16,30,9,17,15,16.67,10,N
0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.5,2,4,2,4,2,0.0,0,N
10,38,24,3,0,32,29,0.19,16,21,0,164,1,0,152,0,1,0,138.01,39.65,216976.11,1.82,732,0.03,12054.23,5472.24,0,8,16,137,0.17,324,408,143,35,167,1.94,155,N
6,25,3,9,9,46,13,0.26,22,6,0,53,5,0,41,0,0,0,22.2,65.6,95514.2,0.49,258,0.02,5306.34,1456.11,0,12,23,42,0.19,95,163,21,29,68,30.51,50,N
20,41,17,13,26,76,21,0.23,36,19,0,137,19,0,78,0,16,0,84.23,48.37,197048.57,1.36,679,0.02,10947.14,4074.0,0,20,38,118,0.15,316,363,49,15,139,33.33,91,N
5,31,2,3,0,50,16,0.37,20,1,0,54,7,0,40,1,4,0,42.94,41.35,73428.57,0.59,310,0.02,4079.37,1775.66,0,15,25,40,0.32,148,162,34,19,50,6.98,43,N
2,3,1,0,1,4,2,0.22,2,2,1,6,1,0,9,0,2,1,12.73,6.75,580.17,0.03,22,0.15,32.22,85.95,0,1,2,6,0.14,9,13,6,9,14,10.0,9,N
20,41,17,13,26,76,21,0.23,36,19,0,137,19,0,78,0,0,0,84.23,48.37,197048.57,1.36,679,0.02,10947.14,4074.0,0,20,38,118,0.15,316,363,49,15,139,33.33,91,N
0,7,3,0,0,12,4,0.5,6,3,0,14,1,0,8,0,3,0,19.43,5.14,513.83,0.03,27,0.19,28.55,99.91,0,3,6,12,0.4,12,15,7,6,10,0.0,8,N
0,3,0,0,0,4,2,0.5,2,1,0,5,1,0,4,0,0,0,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,0,1,2,5,0.33,6,10,5,8,6,0.0,4,N
2,3,1,7,0,4,2,0.14,2,2,1,12,1,0,7,0,0,0,19.08,14.5,4010.75,0.09,64,0.07,222.82,276.6,0,1,2,12,0.11,29,35,10,10,18,50.0,14,N
11,19,8,1,0,16,14,0.16,8,14,1,101,1,0,85,0,0,0,107.66,25.95,72468.0,0.93,416,0.04,4026.0,2793.13,0,4,8,89,0.14,185,231,82,23,99,1.16,86,N
2,3,1,2,2,4,2,0.29,2,1,0,6,1,0,5,1,0,0,27.78,3.6,360.0,0.03,25,0.28,20.0,100.0,0,1,2,6,0.15,12,13,10,6,13,44.44,7,N
5,3,6,3,2,4,2,0.13,2,2,1,10,1,0,12,0,1,0,31.67,12.63,5053.69,0.13,78,0.08,280.76,400.08,0,1,2,10,0.08,30,48,19,16,24,29.41,15,N
5,15,9,1,5,24,8,0.27,10,5,0,39,7,0,29,0,5,0,61.4,11.42,8014.02,0.23,127,0.09,445.22,701.49,0,7,12,33,0.19,58,69,33,13,42,17.14,30,N
0,3,3,0,0,4,2,0.33,2,2,1,8,1,0,6,0,2,1,12.59,9.0,1019.7,0.04,29,0.11,56.65,113.3,0,1,2,8,0.29,12,17,6,9,7,0.0,6,N
1,5,1,0,0,8,3,0.33,4,3,1,12,1,0,9,0,0,0,14.69,11.7,2011.18,0.06,38,0.09,111.73,171.9,0,2,4,11,0.25,18,20,10,13,12,0.0,9,N
