LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Defective
6,9,0,3,5,3,1,43,53.73,14.25,10911.35,0.26,142,0.07,606.19,765.71,57,85,28,14,55,Y
0,1,0,0,1,1,1,3,7.11,4.0,113.74,0.01,11,0.25,6.32,28.43,4,7,2,4,5,N
8,5,2,6,3,3,1,25,35.95,10.47,3942.99,0.13,76,0.1,219.05,376.52,29,47,18,13,45,N
0,3,0,12,2,2,1,12,10.25,15.0,2305.97,0.05,35,0.07,128.11,153.73,15,20,7,14,27,N
0,1,0,1,1,1,1,7,22.2,2.5,138.77,0.02,15,0.4,7.71,55.51,8,7,8,5,10,Y
21,33,3,19,17,6,1,98,77.31,26.47,54152.01,0.68,345,0.04,3008.45,2046.1,137,208,44,17,143,N
0,3,0,0,2,2,1,9,30.98,3.5,379.46,0.04,26,0.29,21.08,108.42,11,15,11,7,11,Y
2,15,3,0,8,8,1,45,62.43,23.08,33247.47,0.48,247,0.04,1847.08,1440.72,100,147,39,18,52,Y
1,1,0,0,1,1,1,9,29.24,6.43,1208.47,0.06,41,0.16,67.14,187.98,18,23,14,10,12,Y
10,37,3,20,19,11,6,85,89.18,22.41,44799.75,0.67,318,0.04,2488.87,1998.76,130,188,58,20,120,N
1,1,0,2,1,1,1,4,12.4,3.75,174.4,0.02,14,0.27,9.69,46.51,5,9,4,6,9,N
0,1,0,0,1,1,1,3,11.58,2.67,82.35,0.01,11,0.38,4.57,30.88,4,7,3,4,5,N
2,1,0,2,1,1,1,5,15.41,4.08,256.87,0.02,17,0.24,14.27,62.91,7,10,6,7,12,N
7,9,0,0,5,3,3,33,28.09,22.89,14713.79,0.21,120,0.04,817.43,642.91,53,67,22,19,42,N
0,1,0,0,1,1,1,3,14.62,2.5,91.35,0.01,11,0.4,5.08,36.54,5,6,5,5,6,N
2,5,2,1,3,3,1,13,16.82,8.75,1287.66,0.05,33,0.11,71.54,147.16,10,23,8,14,20,N
5,7,0,12,4,4,1,45,68.76,10.82,8053.51,0.25,138,0.09,447.42,744.14,61,77,31,11,64,Y
2,1,0,0,1,1,1,12,48.04,3.2,491.94,0.05,35,0.31,27.33,153.73,16,19,15,6,22,N
3,5,0,0,3,3,1,30,36.87,9.88,3600.62,0.12,75,0.1,200.03,364.35,28,47,17,12,35,N
0,1,0,0,1,1,1,0,16.92,3.5,207.22,0.02,16,0.29,11.51,59.21,6,10,6,7,2,N
0,1,0,0,1,1,1,2,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,2,7,2,6,4,N
1,17,0,0,9,7,7,32,32.79,21.6,15298.84,0.24,137,0.05,849.94,708.28,54,83,20,16,39,N
2,3,0,0,2,2,1,14,18.67,7.07,933.43,0.04,33,0.14,51.86,132.0,11,22,7,9,18,N
4,12,0,1,7,7,1,58,57.43,16.46,15553.76,0.32,165,0.06,864.1,945.11,64,101,35,18,68,N
0,3,0,0,2,2,1,6,21.02,6.22,813.86,0.04,32,0.16,45.21,130.8,14,18,9,8,12,N
1,5,0,0,3,3,1,16,14.75,8.0,944.22,0.04,31,0.13,52.46,118.03,12,19,6,8,19,Y
5,7,0,2,4,4,1,38,35.74,12.38,5473.17,0.15,92,0.08,304.07,442.28,33,59,16,12,47,Y
1,1,0,1,1,1,1,3,10.8,2.5,67.5,0.01,9,0.4,3.75,27.0,3,6,3,5,7,N
10,31,1,0,16,16,9,82,54.5,27.64,41638.64,0.5,254,0.04,2313.26,1506.41,98,156,39,22,95,Y
3,7,0,2,4,3,1,18,33.65,8.8,2605.92,0.1,63,0.11,144.77,296.13,24,39,15,11,25,N
0,1,0,0,1,1,1,17,77.55,6.67,3446.62,0.17,100,0.15,191.48,516.99,40,60,27,9,25,N
14,37,2,2,19,18,9,116,83.27,24.07,48229.6,0.67,334,0.04,2679.42,2004.0,114,220,45,19,136,N
1,11,0,2,6,6,1,41,45.99,16.2,12069.0,0.25,149,0.06,670.5,745.0,54,95,20,12,47,Y
6,17,0,0,9,6,7,24,23.85,16.73,6675.75,0.13,83,0.06,370.88,399.01,29,54,13,15,34,N
0,1,0,0,1,1,1,3,11.23,2.0,44.92,0.01,8,0.5,2.5,22.46,3,5,3,4,5,N
1,12,0,0,7,7,3,52,43.01,15.6,10466.11,0.22,133,0.06,581.45,670.9,48,85,20,13,56,N
4,5,0,0,3,3,1,11,24.8,5.0,620.0,0.04,31,0.2,34.44,124.0,10,21,8,8,17,Y
1,3,0,0,2,2,1,9,14.28,6.67,634.56,0.03,25,0.15,35.25,95.18,10,15,6,8,15,N
2,1,0,0,1,1,1,8,14.02,7.33,753.86,0.03,27,0.14,41.88,102.8,11,16,6,8,13,N
2,1,0,0,1,1,1,10,40.76,3.23,425.45,0.04,31,0.31,23.64,131.69,14,17,13,6,18,N
2,1,0,0,1,1,1,8,18.03,3.5,220.91,0.02,19,0.29,12.27,63.12,7,12,5,5,12,N
0,1,0,0,1,1,1,0,12.06,1.5,27.14,0.01,7,0.67,1.51,18.09,3,4,3,3,4,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,2,N
5,13,1,2,7,7,6,50,42.58,18.0,13794.44,0.26,144,0.06,766.36,766.36,44,100,22,18,61,N
0,1,0,0,1,1,1,4,10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,3,7,3,6,6,N
0,1,1,0,1,1,1,3,14.4,3.0,129.56,0.01,13,0.33,7.2,43.19,4,9,4,6,6,N
1,5,0,0,3,3,1,20,17.03,10.08,1731.04,0.06,42,0.1,96.17,171.67,11,31,6,11,23,N
2,11,0,3,6,6,3,41,40.93,16.67,11369.91,0.23,133,0.06,631.66,682.19,50,83,21,14,48,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,31,N
0,1,0,0,1,1,1,2,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,4,N
2,3,0,0,2,2,1,12,14.45,6.4,592.07,0.03,25,0.16,32.89,92.51,8,17,5,8,16,N
0,1,0,0,1,1,1,2,32.5,0.5,8.13,0.01,7,2.0,0.45,16.25,4,3,4,1,8,N
0,1,0,0,1,1,1,3,18.09,1.0,18.09,0.01,7,1.0,1.01,18.09,4,3,4,2,6,N
0,3,0,0,2,2,1,14,29.85,7.92,1871.1,0.08,53,0.13,103.95,236.35,19,34,12,10,17,N
0,1,0,0,1,1,1,2,18.09,1.0,18.09,0.01,7,1.0,1.01,18.09,4,3,4,2,3,N
0,3,0,0,2,2,1,17,25.31,7.0,1240.39,0.06,41,0.14,68.91,177.2,14,27,10,10,19,N
3,3,0,0,2,2,1,15,23.6,6.3,936.67,0.05,35,0.16,52.04,148.68,14,21,10,9,22,N
1,8,0,1,5,5,3,37,56.16,12.15,8293.01,0.23,132,0.08,460.72,682.43,43,89,23,13,41,N
2,1,0,0,1,1,1,6,33.72,3.27,361.18,0.04,27,0.31,20.07,110.36,12,15,11,6,12,N
2,8,0,1,5,5,3,36,49.31,10.52,5461.03,0.17,102,0.1,303.39,518.91,34,68,21,13,41,N
2,3,0,1,2,2,1,12,23.23,8.0,1486.74,0.06,43,0.13,82.6,185.84,16,27,10,10,17,N
4,3,0,5,2,2,1,16,27.8,7.77,1679.66,0.07,50,0.13,93.31,216.1,19,31,11,9,27,N
8,41,1,5,21,21,13,107,65.48,35.32,81676.45,0.77,384,0.03,4537.58,2312.59,148,236,44,21,123,N
3,1,0,0,1,1,1,20,73.32,7.33,3942.93,0.18,104,0.14,219.05,537.67,44,60,27,9,27,Y
3,9,0,0,5,4,5,14,29.91,14.17,6002.83,0.14,84,0.07,333.49,423.73,34,50,18,15,19,Y
2,23,0,1,12,12,1,60,56.27,16.04,14479.91,0.3,172,0.06,804.44,902.64,55,117,24,14,65,N
1,1,1,1,1,1,1,10,25.36,8.18,1697.34,0.07,48,0.12,94.3,207.45,20,28,11,9,18,N
1,3,0,0,2,1,1,7,9.56,6.0,344.16,0.02,16,0.17,19.12,57.36,6,10,4,8,10,N
0,1,0,0,1,1,1,1,18.09,1.0,18.09,0.01,7,1.0,1.01,18.09,4,3,4,2,4,N
1,5,0,0,3,3,1,24,32.82,9.17,2757.59,0.1,64,0.11,153.2,300.83,25,39,15,11,29,N
0,1,0,0,1,1,1,8,27.26,5.2,737.24,0.05,34,0.19,40.96,141.78,13,21,10,8,13,N
4,1,0,5,1,1,1,9,34.29,4.5,694.29,0.05,37,0.22,38.57,154.29,18,19,12,6,27,Y
4,19,0,3,10,4,8,36,70.05,13.56,12885.09,0.32,172,0.07,715.84,950.05,62,110,32,14,48,N
3,5,0,1,3,3,1,30,36.87,9.88,3600.62,0.12,75,0.1,200.03,364.35,28,47,17,12,36,N
0,11,0,0,6,6,5,26,31.23,14.63,6679.22,0.15,95,0.07,371.07,456.7,39,56,16,12,31,N
0,3,0,0,2,2,1,0,3.62,5.0,90.47,0.01,7,0.2,5.03,18.09,2,5,1,5,2,N
0,1,0,0,1,1,1,2,6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,1,6,1,6,4,Y
5,25,0,8,13,12,6,86,71.07,17.79,22482.47,0.42,214,0.06,1249.03,1264.07,83,131,42,18,101,Y
1,13,1,6,7,7,3,31,38.72,14.95,8659.15,0.19,112,0.07,481.06,579.03,47,65,22,14,45,N
0,1,0,0,1,1,1,5,25.73,2.29,134.42,0.02,17,0.44,7.47,58.81,8,9,7,4,7,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,27,N
0,1,0,0,1,1,1,6,17.13,6.0,616.79,0.03,27,0.17,34.27,102.8,9,18,6,8,9,N
2,1,0,1,1,1,1,4,10.8,2.5,67.5,0.01,9,0.4,3.75,27.0,3,6,3,5,9,N
1,1,0,0,1,1,1,7,32.29,2.57,213.55,0.03,25,0.39,11.86,83.05,12,13,7,3,10,N
0,1,0,0,1,1,1,5,11.7,3.33,130.0,0.01,13,0.3,7.22,39.0,4,9,3,5,7,N
0,1,0,0,1,1,1,6,27.41,3.33,304.59,0.03,24,0.3,16.92,91.38,12,12,9,5,8,N
3,17,0,4,9,6,7,35,15.2,23.4,8324.42,0.12,74,0.04,462.47,355.74,26,48,10,18,48,N
0,1,0,0,1,1,1,2,4.75,1.0,4.75,0.0,3,1.0,0.26,4.75,1,2,1,2,4,N
0,5,0,0,3,3,1,19,91.57,4.67,1994.29,0.14,84,0.21,110.79,427.35,36,48,27,7,21,N
0,1,0,0,1,1,1,4,21.67,1.8,70.2,0.01,13,0.56,3.9,39.0,6,7,5,3,6,N
1,5,0,0,3,3,3,9,15.86,6.0,571.1,0.03,25,0.17,31.73,95.18,9,16,6,8,12,N
0,1,0,0,1,1,1,5,9.88,5.25,272.43,0.02,15,0.19,15.14,51.89,6,9,4,7,8,N
3,19,0,1,10,10,1,54,50.98,14.0,9991.73,0.24,137,0.07,555.1,713.7,46,91,23,14,60,N
2,9,0,0,5,4,3,38,36.84,15.47,8820.26,0.19,113,0.06,490.01,570.02,42,71,19,14,42,Y
1,5,0,0,3,3,3,10,19.01,8.94,1518.63,0.06,40,0.11,84.37,169.92,13,27,8,11,14,Y
1,3,0,0,2,2,1,11,24.97,6.25,975.5,0.05,35,0.16,54.19,156.08,15,20,12,10,14,N
0,3,0,0,2,2,1,13,24.31,8.0,1555.89,0.06,45,0.13,86.44,194.49,16,29,10,10,16,N
3,7,2,0,4,4,1,41,33.47,20.7,14339.44,0.23,132,0.05,796.64,692.73,46,86,20,18,48,Y
7,25,0,1,13,7,10,59,60.94,21.44,28002.35,0.44,223,0.05,1555.69,1306.33,88,135,39,19,76,N
3,8,0,0,5,5,1,33,36.26,12.83,5971.91,0.16,99,0.08,331.77,465.34,35,64,15,11,38,Y
6,9,0,2,5,5,4,34,33.66,12.57,5316.29,0.14,88,0.08,295.35,423.05,29,59,15,13,44,N
0,1,0,0,1,1,1,4,19.37,2.5,121.08,0.02,14,0.4,6.73,48.43,6,8,6,5,6,Y
1,5,0,0,3,3,1,21,24.17,17.5,7403.33,0.14,88,0.06,411.3,423.05,35,53,14,14,26,N
2,9,0,0,5,5,4,22,19.07,17.45,5809.61,0.11,70,0.06,322.76,332.84,24,46,11,16,26,N
1,3,0,0,2,2,1,6,6.0,6.0,216.0,0.01,12,0.17,12.0,36.0,4,8,2,6,9,N
0,1,0,0,1,1,1,4,14.34,3.5,175.66,0.02,14,0.29,9.76,50.19,5,9,5,7,6,N
3,5,0,0,3,3,1,8,13.44,8.33,933.33,0.04,28,0.12,51.85,112.0,10,18,6,10,13,Y
0,3,0,2,2,2,1,8,25.9,3.43,304.49,0.03,24,0.29,16.92,88.81,8,16,7,6,12,Y
1,1,0,0,1,1,1,8,24.76,5.78,826.58,0.05,35,0.17,45.92,143.06,13,22,9,8,13,N
0,1,0,0,1,1,1,3,10.34,1.5,23.26,0.01,6,0.67,1.29,15.51,3,3,3,3,4,N
2,3,0,1,2,2,1,19,33.65,8.8,2605.92,0.1,63,0.11,144.77,296.13,24,39,15,11,26,N
0,3,0,0,2,2,1,10,19.25,9.5,1736.95,0.06,41,0.11,96.5,182.84,19,22,11,11,12,N
3,1,0,1,1,1,1,10,28.94,6.38,1176.04,0.06,42,0.16,65.34,184.48,17,25,12,9,18,N
0,7,0,1,4,3,3,20,30.72,9.75,2920.69,0.1,63,0.1,162.26,299.56,21,42,14,13,26,N
1,7,0,1,4,3,1,21,32.87,8.93,2619.98,0.1,64,0.11,145.55,293.44,25,39,14,10,25,N
0,1,0,0,1,1,1,3,10.8,2.5,67.5,0.01,9,0.4,3.75,27.0,3,6,3,5,5,N
2,1,0,0,1,1,1,8,33.72,3.27,361.18,0.04,27,0.31,20.07,110.36,12,15,11,6,14,N
2,5,0,1,3,3,1,28,43.11,8.82,3356.39,0.13,80,0.11,186.47,380.39,30,50,17,10,34,N
5,13,4,6,7,5,7,48,47.23,19.98,18860.9,0.31,169,0.05,1047.82,943.86,61,108,29,19,65,N
0,1,0,0,1,1,1,14,58.93,6.2,2265.23,0.12,76,0.16,125.85,365.36,31,45,20,8,21,Y
0,1,0,0,1,1,1,1,6.67,1.5,15.0,0.0,5,0.67,0.83,10.0,3,2,2,2,4,N
10,17,0,7,9,9,8,49,42.66,24.14,24862.57,0.34,191,0.04,1381.25,1029.93,71,120,25,17,68,N
2,5,0,0,3,2,3,16,26.8,14.12,5341.12,0.13,75,0.07,296.73,378.33,30,45,17,16,20,N
2,1,0,0,1,1,1,11,31.39,5.82,1062.75,0.06,43,0.17,59.04,182.66,16,27,11,8,17,Y
1,3,0,0,2,2,1,10,11.92,9.0,965.81,0.04,29,0.11,53.66,107.31,8,21,4,9,13,N
11,19,0,4,10,10,7,43,42.93,17.24,12760.86,0.25,134,0.06,708.94,740.16,49,85,27,19,62,N
3,11,3,5,6,4,5,41,42.76,17.64,13304.98,0.25,139,0.06,739.17,754.25,49,90,25,18,54,N
1,7,0,0,4,4,1,22,42.3,9.0,3426.62,0.13,81,0.11,190.37,380.74,34,47,17,9,29,N
0,1,0,0,1,1,1,7,32.29,2.57,213.55,0.03,25,0.39,11.86,83.05,12,13,7,3,9,N
1,3,0,0,2,2,1,16,50.68,5.7,1646.46,0.1,63,0.18,91.47,288.85,19,44,15,9,22,N
0,1,0,0,1,1,1,6,20.31,4.5,411.19,0.03,24,0.22,22.84,91.38,9,15,7,7,11,Y
1,3,0,0,2,2,1,10,21.22,5.78,708.49,0.04,30,0.17,39.36,122.62,13,17,9,8,14,N
2,5,0,0,2,2,1,24,35.65,8.57,2618.82,0.1,65,0.12,145.49,305.53,20,45,14,12,28,N
1,1,0,1,1,1,1,24,55.71,5.83,1895.83,0.11,65,0.17,105.32,325.0,35,30,24,8,33,Y
1,1,0,0,1,1,1,6,12.95,4.0,207.22,0.02,14,0.25,11.51,51.81,5,9,5,8,11,Y
0,1,0,0,1,1,1,0,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,4,5,4,3,1,N
1,7,0,2,4,2,1,17,21.46,10.82,2511.9,0.08,50,0.09,139.55,232.19,17,33,11,14,25,N
1,3,1,0,2,2,1,9,18.41,7.43,1015.79,0.05,35,0.13,56.43,136.74,13,22,7,8,15,Y
0,1,0,0,1,1,1,3,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,6,N
2,11,0,2,6,6,1,41,48.72,15.43,11596.34,0.25,149,0.06,644.24,751.61,54,95,21,12,48,Y
0,5,0,0,3,2,3,7,12.96,8.33,900.0,0.04,27,0.12,50.0,108.0,10,17,6,10,9,N
0,3,0,0,2,2,1,7,12.8,4.2,225.85,0.02,15,0.24,12.55,53.77,6,9,5,7,9,N
0,1,0,0,1,1,1,0,15.95,2.5,99.66,0.01,12,0.4,5.54,39.86,5,7,5,5,2,N
3,9,0,3,1,1,1,24,27.09,9.31,2347.15,0.08,55,0.11,130.4,252.17,22,33,13,11,33,Y
3,3,0,1,2,2,1,13,29.32,6.4,1200.94,0.06,45,0.16,66.72,187.65,16,29,10,8,19,N
5,17,1,8,9,9,1,38,39.82,12.06,5786.67,0.16,96,0.08,321.48,480.0,31,65,18,14,54,N
9,12,0,2,7,6,3,86,85.07,26.82,61212.81,0.76,362,0.04,3400.71,2281.97,139,223,57,22,100,Y
0,1,0,0,1,1,1,7,13.21,2.4,76.08,0.01,10,0.42,4.23,31.7,6,4,5,4,12,N
0,3,0,0,2,2,1,16,32.68,6.68,1457.67,0.07,47,0.15,80.98,218.26,17,30,14,11,19,N
4,13,0,1,7,7,1,37,31.07,15.47,7433.62,0.16,97,0.06,412.98,480.56,33,64,16,15,46,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,6,N
3,1,0,0,1,1,1,8,20.76,3.33,230.63,0.02,20,0.3,12.81,69.19,8,12,6,5,13,N
24,34,2,3,18,16,4,120,72.43,38.54,107551.84,0.93,439,0.03,5975.1,2790.97,166,273,56,26,151,Y
6,15,0,1,8,8,5,54,42.97,17.0,12417.08,0.24,133,0.06,689.84,730.42,51,82,27,18,63,Y
3,3,0,0,2,2,1,12,16.2,6.67,720.0,0.04,27,0.15,40.0,108.0,8,19,6,10,17,N
5,36,0,0,14,9,1,50,71.91,41.88,126141.8,1.0,445,0.02,7007.88,3011.84,163,282,72,37,62,Y
10,35,0,4,18,18,1,113,87.91,24.68,53551.34,0.72,363,0.04,2975.07,2169.75,145,218,47,16,131,N
2,19,0,4,10,10,9,48,46.69,17.67,14573.21,0.27,155,0.06,809.62,824.9,53,102,24,16,56,N
1,1,0,3,1,1,1,5,8.72,4.0,139.48,0.01,11,0.25,7.75,34.87,4,7,3,6,12,N
3,13,0,1,7,6,6,39,41.57,14.91,9244.97,0.21,119,0.07,513.61,619.92,49,70,23,14,48,N
0,5,0,0,3,2,1,1,9.56,6.0,344.16,0.02,16,0.17,19.12,57.36,4,12,3,9,3,N
6,21,0,10,11,11,1,65,40.27,23.04,21378.61,0.31,171,0.04,1187.7,927.89,64,107,25,18,83,Y
1,3,0,0,2,2,1,7,21.83,7.2,1131.65,0.05,37,0.14,62.87,157.17,16,21,10,9,10,N
13,43,0,1,22,17,16,109,81.73,25.53,53276.94,0.7,344,0.04,2959.83,2086.73,129,215,48,19,129,N
3,7,0,0,4,4,1,20,17.26,13.5,3145.3,0.08,57,0.07,174.74,232.99,24,33,8,9,25,Y
0,3,0,0,2,1,1,6,9.87,6.75,449.6,0.02,18,0.15,24.98,66.61,6,12,4,9,9,N
4,15,0,1,8,8,5,34,32.04,17.0,9259.3,0.18,111,0.06,514.4,544.66,34,77,15,15,41,N
1,5,1,6,3,3,1,24,26.97,11.54,3590.06,0.1,67,0.09,199.45,311.14,25,42,13,12,34,N
12,39,6,20,20,12,7,91,93.92,22.95,49471.62,0.72,340,0.04,2748.42,2155.55,140,200,61,20,131,N
0,3,0,0,2,2,1,5,12.85,3.5,157.4,0.01,13,0.29,8.74,44.97,4,9,4,7,7,N
0,1,1,0,1,1,1,5,12.4,3.75,174.4,0.02,14,0.27,9.69,46.51,5,9,4,6,9,N
0,7,0,0,4,4,1,20,30.85,11.73,4246.69,0.12,77,0.09,235.93,361.93,32,45,15,11,25,N
0,1,0,0,1,1,1,12,26.22,1.57,64.76,0.01,13,0.64,3.6,41.21,11,2,7,2,15,N
0,7,0,0,4,2,1,10,20.27,9.82,1954.18,0.07,44,0.1,108.57,199.04,18,26,11,12,12,Y
15,23,0,3,12,10,11,88,76.67,21.35,34945.56,0.55,276,0.05,1941.42,1636.88,102,174,43,18,108,N
1,3,0,0,2,2,1,14,17.28,8.33,1200.0,0.05,36,0.12,66.67,144.0,10,26,6,10,17,N
0,5,0,0,3,2,1,1,8.96,6.0,322.65,0.02,15,0.17,17.92,53.77,4,11,3,9,3,N
1,1,0,0,1,1,1,3,15.95,2.5,99.66,0.01,12,0.4,5.54,39.86,5,7,5,5,8,N
2,5,0,0,2,2,1,24,35.1,8.57,2578.53,0.1,64,0.12,143.25,300.83,20,44,14,12,28,N
2,9,0,0,5,5,1,48,53.36,11.52,7081.52,0.2,118,0.09,393.42,614.72,48,70,25,12,54,N
1,5,0,1,3,2,1,16,20.09,16.2,5273.72,0.11,73,0.06,292.98,325.54,27,46,10,12,22,Y
2,5,0,0,3,2,3,12,18.89,10.0,1888.7,0.06,43,0.1,104.93,188.87,15,28,9,12,16,N
6,7,0,1,4,3,3,35,55.28,14.4,11467.22,0.27,139,0.07,637.07,796.18,61,78,36,17,49,N
0,1,0,0,1,1,1,24,101.02,4.9,2425.5,0.17,99,0.2,134.75,495.0,35,64,25,7,29,Y
1,13,0,1,7,2,7,20,50.52,9.6,4656.0,0.16,97,0.1,258.67,485.0,32,65,20,12,27,N
2,7,0,1,4,3,1,31,35.93,15.17,8265.25,0.18,110,0.07,459.18,544.96,42,68,18,13,40,Y
0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,5,N
0,1,0,0,1,1,1,4,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,5,N
1,1,0,0,1,1,1,4,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,3,5,3,5,9,N
2,1,0,1,1,1,1,13,47.55,6.5,2008.94,0.1,65,0.15,111.61,309.07,26,39,18,9,25,Y
3,5,0,0,3,1,1,10,21.1,9.69,1981.69,0.07,43,0.1,110.09,204.46,18,25,13,14,15,Y
6,27,0,26,14,14,1,85,52.25,30.72,49320.73,0.54,289,0.03,2740.04,1605.28,99,190,29,18,119,Y
0,1,0,0,1,1,1,4,17.43,2.0,69.74,0.01,11,0.5,3.87,34.87,5,6,5,4,5,N
3,13,0,0,7,6,1,44,45.58,12.17,6755.1,0.18,110,0.08,375.28,554.88,56,54,23,10,49,Y
4,9,0,0,5,4,3,21,35.28,17.27,10524.82,0.2,113,0.06,584.71,609.33,38,75,22,20,27,Y
2,5,0,1,3,2,1,12,28.38,7.2,1471.15,0.07,49,0.14,81.73,204.33,18,31,10,8,17,N
1,3,0,1,2,2,1,13,30.33,7.31,1619.78,0.07,49,0.14,89.99,221.65,19,30,13,10,20,Y
3,37,3,12,19,19,15,78,70.4,26.59,49778.18,0.62,312,0.04,2765.45,1872.0,117,195,44,20,99,N
0,1,0,0,1,1,1,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,4,N
1,3,0,0,2,2,1,8,14.45,6.4,592.07,0.03,25,0.16,32.89,92.51,8,17,5,8,13,N
1,1,0,0,1,1,1,7,21.6,5.0,540.0,0.04,27,0.2,30.0,108.0,10,17,8,8,13,N
0,3,0,0,2,2,1,14,17.18,6.19,657.57,0.04,26,0.16,36.53,106.27,11,15,8,9,18,N
2,7,0,0,4,4,1,36,32.97,15.17,7583.33,0.17,100,0.07,421.3,500.0,39,61,18,14,40,N
13,17,0,6,9,8,4,70,65.84,16.97,18960.71,0.37,199,0.06,1053.37,1117.33,70,129,33,16,91,N
1,5,0,0,3,3,1,29,46.62,10.42,5062.36,0.16,99,0.1,281.24,485.78,36,63,19,11,34,N
8,5,0,0,3,3,3,15,24.93,8.71,1890.85,0.07,48,0.11,105.05,217.13,19,29,12,11,25,Y
0,5,0,0,3,3,1,13,33.04,8.08,2155.65,0.09,59,0.12,119.76,266.89,21,38,13,10,16,N
0,3,0,0,2,2,1,5,8.72,4.0,139.48,0.01,11,0.25,7.75,34.87,4,7,3,6,10,N
0,1,0,0,1,1,1,10,21.51,8.5,1554.11,0.06,41,0.12,86.34,182.84,17,24,11,11,12,Y
2,3,0,1,2,2,1,20,25.98,11.5,3435.99,0.1,67,0.09,190.89,298.78,23,44,11,11,26,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,1,N
10,21,0,2,11,11,1,66,57.05,28.71,47016.12,0.55,274,0.03,2612.01,1637.77,107,167,41,22,80,Y
0,1,0,0,1,1,1,7,16.37,5.25,451.25,0.03,22,0.19,25.07,85.95,7,15,6,9,11,N
11,1,0,2,1,1,1,42,103.45,6.57,4461.99,0.23,123,0.15,247.89,679.4,54,69,37,9,57,Y
0,1,0,0,1,1,1,8,27.26,5.2,737.24,0.05,34,0.19,40.96,141.78,13,21,10,8,12,N
0,1,0,0,1,1,1,3,10.34,1.5,23.26,0.01,6,0.67,1.29,15.51,3,3,3,3,5,N
2,3,0,1,2,2,1,16,35.82,7.07,1791.33,0.08,56,0.14,99.52,253.32,22,34,14,9,22,N
2,1,0,1,1,1,1,9,29.28,6.0,1054.16,0.06,40,0.17,58.56,175.69,16,24,12,9,16,N
3,7,0,6,4,4,4,27,23.96,13.85,4592.87,0.11,69,0.07,255.16,331.71,24,45,13,15,38,N
3,16,0,0,9,9,1,74,68.06,15.76,16898.58,0.36,191,0.06,938.81,1072.41,65,126,33,16,82,N
0,3,0,0,2,1,1,6,9.32,6.75,424.63,0.02,17,0.15,23.59,62.91,6,11,4,9,8,Y
0,1,0,0,1,1,1,3,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,6,N
0,1,0,0,1,1,1,12,29.64,4.67,645.41,0.05,32,0.21,35.86,138.3,14,18,12,8,16,N
3,11,7,5,6,6,1,45,28.18,27.0,20545.64,0.25,145,0.04,1141.42,760.95,60,85,20,18,64,N
3,5,2,13,3,3,3,19,21.02,13.42,3783.85,0.09,60,0.07,210.21,282.03,23,37,12,14,40,N
4,5,0,0,3,3,1,34,38.49,11.61,5189.4,0.15,92,0.09,288.3,446.93,38,54,18,11,41,N
1,1,0,0,1,1,1,7,22.67,6.0,816.0,0.05,34,0.17,45.33,136.0,12,22,8,8,12,N
0,1,0,2,1,1,1,4,11.16,3.12,108.97,0.01,11,0.32,6.05,34.87,5,6,4,5,9,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1,N
18,25,0,24,13,13,10,88,79.19,22.19,39004.08,0.59,278,0.05,2166.89,1757.5,110,168,57,23,132,Y
0,1,0,0,1,1,1,0,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,4,6,4,5,5,N
3,3,0,1,2,2,1,15,15.71,9.17,1320.0,0.05,36,0.11,73.33,144.0,11,25,6,10,21,N
