LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
0,1,1,0,0,0,1,0.5,0,1,1.0,2,1,0.0,2,5,1,1.0,27.35,3.0,246.13,0.03,21,0.33,13.67,82.04,1.0,0,0,3,0.17,9,12,9,6,6,0.0,2,N
10,1,2,2,25,0,1,0.08,0,1,1.0,3,1,0.0,10,0,0,0.0,38.53,6.75,1755.38,0.09,56,0.15,97.52,260.06,1.0,0,0,4,0.02,24,32,16,9,49,72.97,12,N
53,23,4,3,1,38,12,0.3,16,8,0.67,40,1,0.0,37,0,12,1.0,50.86,16.07,13151.58,0.27,157,0.06,730.64,817.88,0.08,11,19,30,0.12,67,90,25,12,97,9.76,40,N
4,5,2,3,2,8,3,0.23,4,2,0.67,11,1,0.0,10,0,3,1.0,13.87,9.33,1208.2,0.04,34,0.11,67.12,129.44,0.33,2,4,10,0.13,14,20,6,8,23,33.33,13,Y
7,3,4,0,1,4,2,0.15,2,2,1.0,8,1,0.0,13,0,2,1.0,34.2,7.33,1838.97,0.08,54,0.14,102.16,250.77,0.5,1,2,8,0.09,22,32,15,10,23,7.14,13,N
194,111,28,2,161,162,56,0.11,52,26,0.46,371,31,0.55,517,0,22,0.39,431.57,72.36,2259445.07,10.41,4013,0.01,125524.73,31226.6,0.55,55,81,317,0.06,1624,2389,202,18,876,23.97,519,Y
58,105,13,12,78,160,53,0.14,60,15,0.28,229,31,0.58,373,0,11,0.21,133.1,88.19,1035291.39,3.91,1718,0.01,57516.19,11738.91,0.58,50,82,178,0.1,597,1121,88,26,523,19.44,385,N
0,1,0,0,0,0,1,0.25,0,1,1.0,1,1,0.0,4,0,0,0.0,18.49,2.4,106.51,0.01,14,0.42,5.92,44.38,1.0,0,0,2,0.17,6,8,5,4,6,0.0,4,N
4,11,2,4,2,20,6,0.21,10,3,0.5,23,1,0.0,25,0,6,1.0,19.33,22.5,9787.5,0.15,87,0.04,543.75,435.0,0.17,5,10,19,0.16,35,52,14,18,37,19.35,29,Y
0,1,1,0,1,0,1,0.33,0,1,1.0,3,1,0.0,3,0,0,0.0,18.82,4.0,301.14,0.03,21,0.25,16.73,75.28,1.0,0,0,4,0.17,8,13,6,6,6,25.0,3,N
36,19,4,0,40,24,10,0.05,6,4,0.4,59,10,1.0,203,0,10,1.0,50.98,89.09,404680.57,1.51,832,0.01,22482.25,4542.25,1.0,9,12,51,0.04,283,549,27,17,281,16.46,203,Y
3,3,1,1,24,4,2,0.1,2,2,1.0,8,1,0.0,19,0,2,1.0,21.52,22.91,11295.75,0.16,109,0.04,627.54,493.07,0.5,1,2,8,0.04,42,67,11,12,49,56.82,20,N
0,1,1,0,0,0,1,0.2,0,1,1.0,2,1,0.0,5,0,1,1.0,53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,1.0,0,0,3,0.14,8,8,8,2,7,0.0,5,N
3,5,1,0,1,8,3,0.5,4,1,0.33,12,1,0.0,6,0,1,0.33,12.57,13.13,2165.61,0.05,37,0.08,120.31,165.0,0.33,2,4,11,0.25,15,22,8,14,12,14.29,6,N
0,1,0,0,0,0,1,0.5,0,1,1.0,1,1,0.0,2,0,1,1.0,13.88,4.0,222.03,0.02,15,0.25,12.33,55.51,1.0,0,0,2,0.2,5,10,5,8,5,0.0,2,N
6,9,2,0,3,16,5,0.21,8,3,0.6,20,1,0.0,24,0,5,1.0,23.15,10.83,2716.66,0.08,54,0.09,150.93,250.77,0.2,4,8,17,0.14,20,34,12,13,35,11.11,24,Y
10,42,6,16,29,36,29,0.19,18,23,0.79,91,1,0.0,135,0,28,0.97,58.76,51.27,154440.0,1.0,470,0.02,8580.0,3012.41,0.03,9,18,64,0.15,198,272,56,29,193,25.0,151,Y
0,1,0,0,0,0,1,0.33,0,1,1.0,1,1,0.0,3,0,0,0.0,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,1.0,0,0,2,0.2,4,5,4,3,5,0.0,3,N
1,7,0,4,1,12,4,0.27,6,1,0.25,13,1,0.0,11,0,4,1.0,20.36,5.5,616.0,0.04,28,0.18,34.22,112.0,0.25,3,6,11,0.17,11,17,8,8,23,31.25,15,N
0,1,2,0,0,0,1,0.5,0,1,1.0,3,1,0.0,2,0,1,1.0,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,1.0,0,0,4,0.2,2,5,2,4,5,0.0,2,N
2,17,7,4,11,30,9,0.19,14,6,0.67,34,6,0.63,44,0,8,0.89,61.37,13.58,11311.16,0.28,150,0.07,628.4,833.19,0.67,8,15,27,0.13,64,86,33,14,67,25.42,48,Y
2,3,2,0,0,4,2,0.25,2,2,1.0,6,1,0.0,8,0,2,1.0,16.18,6.43,668.57,0.03,26,0.16,37.14,104.0,0.5,1,2,6,0.17,10,16,7,9,12,0.0,8,N
13,23,5,0,10,46,12,0.2,22,11,0.92,53,1,0.0,61,0,11,0.92,62.85,25.0,39281.55,0.52,277,0.04,2182.31,1571.26,0.08,12,23,43,0.14,120,157,36,15,86,14.08,61,N
5,5,5,1,6,8,3,0.07,4,3,1.0,13,1,0.0,42,0,3,1.0,69.78,10.55,7760.49,0.25,134,0.09,431.14,735.91,0.33,2,4,12,0.05,58,76,33,12,59,14.29,43,N
3,25,5,6,12,44,13,0.18,20,7,0.54,58,5,0.33,66,0,11,0.85,50.12,29.91,44844.19,0.5,263,0.03,2491.34,1499.22,0.38,12,22,47,0.14,113,150,34,18,94,21.43,72,Y
83,25,42,8,28,48,13,0.06,24,13,1.0,91,1,0.0,209,0,13,1.0,261.25,20.54,110258.11,1.79,937,0.05,6125.45,5367.06,0.08,12,24,80,0.04,270,667,46,7,330,14.69,217,N
5,3,0,0,0,4,2,0.18,2,1,0.5,6,1,0.0,11,0,0,0.0,15.84,18.0,5133.65,0.1,73,0.06,285.2,285.2,0.5,1,2,6,0.11,24,49,6,9,18,0.0,11,N
0,5,1,1,3,8,3,0.21,4,2,0.67,9,1,0.0,13,0,3,1.0,25.14,10.58,2812.7,0.09,58,0.09,156.26,265.93,0.33,2,4,8,0.15,25,33,13,11,20,23.53,14,Y
2,13,4,6,6,16,8,0.13,8,8,1.0,26,1,0.0,57,0,8,1.0,28.4,29.22,24245.57,0.28,152,0.03,1346.98,829.83,0.13,4,8,20,0.11,64,88,23,21,73,17.39,63,N
0,1,1,0,0,0,1,0.5,0,1,1.0,2,1,0.0,2,0,1,1.0,20.97,3.0,188.72,0.02,17,0.33,10.48,62.91,1.0,0,0,3,0.2,7,10,7,6,5,0.0,2,N
17,43,2,2,120,84,22,0.17,42,2,0.09,103,1,0.0,126,0,15,0.68,50.4,38.79,75848.87,0.65,352,0.03,4213.83,1955.22,0.05,21,42,83,0.08,125,227,29,18,267,49.19,128,N
0,3,1,0,3,0,2,0.09,0,2,1.0,6,1,0.0,22,0,2,1.0,32.54,18.67,11336.79,0.2,102,0.05,629.82,607.33,0.5,0,0,6,0.07,35,67,30,32,27,12.0,22,N
9,7,4,1,3,12,4,0.24,6,4,1.0,16,1,0.0,16,0,4,1.0,39.86,8.17,2658.56,0.11,73,0.12,147.7,325.54,0.25,3,6,14,0.13,35,38,15,7,31,20.0,17,N
1,1,4,3,0,0,1,0.1,0,1,1.0,5,1,0.0,7,0,1,1.0,43.9,3.64,582.53,0.05,37,0.27,32.36,159.91,1.0,0,0,6,0.08,17,20,14,6,13,30.0,10,N
21,8,5,1,13,8,5,0.13,4,5,1.0,28,1,0.0,39,0,5,1.0,41.02,25.9,27529.73,0.35,204,0.04,1529.43,1062.73,0.2,2,4,25,0.06,68,136,21,16,77,26.42,40,N
0,3,0,0,1,4,2,1.0,2,1,0.5,6,1,0.0,2,0,1,0.5,12.09,6.3,479.73,0.03,20,0.16,26.65,76.15,0.5,1,2,6,0.4,7,13,5,9,5,33.33,2,N
0,1,1,0,3,0,1,0.1,0,1,1.0,9,1,0.0,10,0,1,1.0,33.99,10.18,3523.97,0.12,83,0.1,195.78,346.1,1.0,0,0,10,0.07,32,51,11,7,15,23.08,10,N
8,13,3,1,0,24,7,0.21,12,5,0.71,30,7,1.0,32,0,7,1.0,30.33,15.86,7626.84,0.16,91,0.06,423.71,480.97,1.0,6,12,25,0.16,37,54,21,18,44,3.03,33,Y
0,3,1,0,0,4,2,0.33,2,2,1.0,5,1,0.0,6,0,0,0.0,5.89,7.0,288.46,0.01,13,0.14,16.03,41.21,0.5,1,2,5,0.25,4,9,2,7,8,0.0,6,N
0,9,0,0,0,14,5,0.36,6,1,0.2,14,3,0.5,14,0,5,1.0,21.86,10.83,2565.73,0.08,51,0.09,142.54,236.84,0.6,4,7,11,0.24,20,31,12,13,21,0.0,14,N
0,9,1,3,0,12,5,0.71,2,5,1.0,15,4,0.75,4,2,5,1.0,6.95,27.62,5307.06,0.06,47,0.04,294.84,192.11,0.8,5,8,12,0.5,17,30,4,13,10,42.86,7,N
25,1,1,0,1,0,1,0.02,0,1,1.0,24,1,0.0,43,0,1,1.0,174.43,9.48,15673.51,0.55,286,0.11,870.75,1653.47,1.0,0,0,25,0.01,130,156,48,7,71,2.27,43,N
4,33,5,3,0,54,17,0.31,22,12,0.71,58,1,0.0,52,0,17,1.0,54.8,20.17,22299.09,0.37,205,0.05,1238.84,1105.43,0.06,16,27,43,0.28,90,115,29,13,61,5.45,55,Y
9,11,3,3,8,18,6,0.17,8,3,0.5,25,1,0.0,32,0,3,0.5,29.01,50.87,75080.63,0.49,272,0.02,4171.14,1475.94,0.17,5,9,21,0.11,117,155,23,20,54,25.58,35,N
2,3,3,0,0,4,2,0.25,2,2,1.0,7,1,0.0,8,0,2,1.0,22.15,5.06,566.22,0.04,28,0.2,31.46,112.0,0.5,1,2,7,0.17,13,15,9,7,12,0.0,8,Y
0,1,2,0,0,0,1,0.5,0,1,1.0,3,1,0.0,2,0,1,1.0,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,1.0,0,0,4,0.17,3,8,3,7,6,0.0,2,N
0,1,0,0,0,0,1,0.33,0,1,1.0,1,1,0.0,3,0,1,1.0,13.0,3.0,117.0,0.01,13,0.33,6.5,39.0,1.0,0,0,2,0.2,6,7,4,4,5,0.0,3,N
2,7,2,3,7,12,4,0.2,6,3,0.75,16,1,0.0,17,1,3,0.75,12.1,19.64,4668.83,0.08,57,0.05,259.38,237.69,0.25,3,6,14,0.13,25,32,7,11,31,37.04,20,N
3,1,3,0,6,0,1,0.08,0,1,1.0,6,1,0.0,12,0,1,1.0,31.09,9.38,2732.13,0.1,62,0.11,151.79,291.43,1.0,0,0,7,0.04,30,32,16,10,25,33.33,12,N
2,21,0,5,0,32,11,0.33,12,1,0.09,33,7,0.6,28,0,11,1.0,9.09,37.4,12716.0,0.11,85,0.03,706.44,340.0,0.64,10,16,24,0.28,34,51,5,11,39,15.15,33,N
25,39,6,1,22,74,20,0.23,36,16,0.8,80,3,0.11,86,0,19,0.95,88.66,23.49,48914.57,0.69,354,0.04,2717.48,2082.46,0.15,19,37,62,0.15,151,203,45,14,136,21.1,87,N
43,49,22,0,112,76,25,0.08,28,15,0.6,191,12,0.46,306,0,5,0.2,416.4,33.75,474307.58,4.68,1866,0.03,26350.42,14053.56,0.48,24,38,168,0.05,765,1101,170,15,463,26.79,306,Y
4,3,3,0,4,4,2,0.13,2,1,0.5,9,1,0.0,16,0,1,0.5,53.29,4.71,1180.09,0.08,54,0.21,65.56,250.77,0.5,1,2,9,0.07,20,34,17,8,27,20.0,16,N
11,21,1,4,16,36,11,0.12,16,4,0.36,42,5,0.4,85,0,5,0.45,33.99,47.25,75877.16,0.54,306,0.02,4215.4,1605.87,0.45,10,18,33,0.09,105,201,20,18,118,19.05,89,Y
3,13,2,11,10,12,8,0.2,4,4,0.5,22,7,0.86,29,0,4,0.5,27.89,20.0,11157.6,0.19,101,0.05,619.87,557.88,0.88,4,6,16,0.15,40,61,23,23,55,42.0,40,N
3,5,2,0,3,6,3,0.25,2,1,0.33,10,3,1.0,12,0,3,1.0,20.14,10.5,2220.96,0.07,45,0.1,123.39,211.52,1.0,2,3,9,0.14,21,24,13,13,21,20.0,12,N
1,3,0,0,1,4,2,0.29,2,1,0.5,5,1,0.0,7,0,2,1.0,13.45,3.6,174.36,0.02,14,0.28,9.69,48.43,0.5,1,2,5,0.18,6,8,5,6,11,12.5,7,N
3,3,2,0,0,4,2,0.13,2,2,1.0,8,1,0.0,15,0,2,1.0,13.35,19.29,4966.27,0.09,63,0.05,275.9,257.51,0.5,1,2,8,0.1,27,36,7,10,20,0.0,15,Y
72,11,11,2,72,18,6,0.02,8,5,0.83,88,3,0.4,254,0,3,0.5,196.35,36.42,260397.42,2.38,1081,0.03,14466.52,7150.5,0.5,5,9,84,0.01,437,644,84,14,402,22.56,256,Y
9,11,3,11,19,20,6,0.11,10,5,0.83,24,1,0.0,42,0,6,1.0,62.46,18.79,22051.63,0.39,203,0.05,1225.09,1173.62,0.17,5,10,20,0.07,84,119,38,17,85,41.67,53,N
2,5,2,0,2,8,3,0.14,4,3,1.0,11,1,0.0,22,0,3,1.0,42.32,11.13,5244.32,0.16,98,0.09,291.35,471.12,0.33,2,4,10,0.06,47,51,19,9,49,8.33,22,Y
2,3,0,1,0,4,2,0.29,2,1,0.5,5,1,0.0,6,1,2,1.0,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,0.5,1,2,5,0.18,7,9,5,7,11,14.29,7,N
7,19,3,0,4,36,10,0.25,18,10,1.0,38,1,0.0,40,0,10,1.0,47.71,15.78,11883.43,0.25,148,0.06,660.19,752.94,0.1,9,18,30,0.19,66,82,23,11,53,9.09,40,Y
0,13,0,0,7,14,7,0.64,2,1,0.14,15,7,1.0,11,0,5,0.71,32.94,6.0,1185.93,0.07,45,0.17,65.88,197.65,1.0,6,7,10,0.35,16,29,12,9,20,38.89,11,N
3,23,1,9,5,36,12,0.23,14,7,0.58,38,9,0.73,44,0,12,1.0,39.84,26.74,28485.98,0.36,203,0.04,1582.55,1065.33,0.75,11,18,28,0.18,82,121,23,15,68,24.14,53,N
9,3,1,1,11,4,2,0.06,2,1,0.5,10,1,0.0,32,0,2,1.0,69.59,15.09,15837.24,0.35,189,0.07,879.85,1049.82,0.5,1,2,10,0.04,88,101,35,12,55,27.27,33,Y
2,1,1,0,1,4,1,0.25,2,1,1.0,2,1,0.0,4,0,0,0.0,11.39,3.5,139.52,0.01,12,0.29,7.75,39.86,1.0,1,2,3,0.11,3,9,3,7,9,20.0,4,N
0,1,0,2,0,0,1,0.33,0,1,1.0,1,1,0.0,1,0,1,1.0,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,1.0,0,0,2,0.2,4,5,4,3,5,66.67,3,N
24,5,4,3,18,8,3,0.04,4,2,0.67,15,1,0.0,76,0,3,1.0,96.3,34.0,111321.75,1.09,536,0.03,6184.54,3274.17,0.33,2,4,14,0.02,208,328,52,17,124,21.65,79,Y
8,21,1,39,9,38,11,0.15,18,3,0.27,45,7,0.6,35,0,10,0.91,19.85,49.0,47653.19,0.32,184,0.02,2647.4,972.51,0.64,10,19,36,0.12,84,100,18,21,94,57.83,74,N
10,15,5,6,25,28,8,0.15,14,7,0.88,35,1,0.0,48,0,5,0.63,49.74,16.0,12732.54,0.27,141,0.06,707.36,795.78,0.13,7,14,29,0.09,68,73,34,16,91,39.24,54,N
16,41,6,2,7,62,21,0.3,22,12,0.57,68,4,0.15,67,0,14,0.67,80.38,22.58,40974.28,0.6,306,0.04,2276.35,1814.81,0.19,20,45,49,0.22,127,179,45,16,94,11.84,69,N
1,3,2,0,2,4,2,0.12,2,2,1.0,6,1,0.0,17,0,2,1.0,32.25,11.29,4115.0,0.12,75,0.09,228.61,364.35,0.5,1,2,6,0.08,32,43,17,12,24,10.53,17,N
0,1,0,0,1,0,1,0.5,0,1,1.0,1,1,0.0,2,0,1,1.0,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,1.0,0,0,2,0.2,3,6,3,6,5,33.33,2,N
0,9,0,0,0,12,5,0.28,4,1,0.2,14,5,1.0,18,0,5,1.0,36.77,10.61,4136.05,0.13,78,0.09,229.78,390.0,1.0,4,6,11,0.2,31,47,19,13,25,0.0,18,N
3,1,1,0,1,0,1,0.5,0,1,1.0,2,1,0.0,2,0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,3,0.13,1,3,1,3,8,33.33,2,N
7,13,2,2,4,24,7,0.18,12,6,0.86,25,1,0.0,37,0,5,0.71,23.34,28.93,19537.5,0.23,139,0.03,1085.42,675.26,0.14,6,12,20,0.13,62,77,15,14,54,13.95,39,N
4,11,8,0,3,16,1,0.03,8,1,1.0,31,1,0.0,39,0,1,1.0,68.62,11.66,9324.09,0.27,144,0.09,518.01,799.86,1.0,4,8,27,0.02,68,76,35,12,48,7.14,39,N
0,1,0,0,1,0,1,0.5,0,1,1.0,1,1,0.0,2,0,0,0.0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1.0,0,0,2,0.2,1,5,1,5,5,33.33,2,N
2,7,1,1,0,12,4,0.5,4,1,0.25,11,1,0.0,7,0,4,1.0,16.59,7.71,987.43,0.04,32,0.13,54.86,128.0,0.25,4,6,9,0.33,12,20,7,9,12,12.5,8,Y
5,9,3,1,1,10,5,0.21,4,4,0.8,17,4,0.75,23,0,5,1.0,22.79,15.94,5788.44,0.12,72,0.06,321.58,363.2,0.8,3,5,14,0.16,30,42,16,17,32,8.0,24,N
47,49,5,8,23,84,25,0.25,36,19,0.76,96,7,0.25,93,0,19,0.76,88.41,27.3,65888.22,0.8,412,0.04,3660.46,2413.49,0.28,24,42,73,0.14,189,223,45,13,173,25.0,101,Y
1,5,1,1,0,8,3,0.3,4,1,0.33,13,1,0.0,9,0,3,1.0,13.14,11.57,1758.86,0.05,38,0.09,97.71,152.0,0.33,2,4,12,0.23,18,20,7,9,13,10.0,10,N
2,17,5,3,6,32,9,0.19,16,9,1.0,37,1,0.0,45,0,9,1.0,56.82,14.87,12564.22,0.28,161,0.07,698.01,844.92,0.11,8,16,30,0.16,73,88,27,11,58,16.67,48,N
114,7,9,3,223,12,4,0.01,6,4,1.0,125,1,0.0,472,0,4,1.0,104.6,169.58,3008099.39,5.91,3143,0.01,167116.66,17738.64,0.25,3,6,123,0.0,1074,2069,38,12,814,32.38,475,N
0,3,1,0,0,4,2,0.33,2,1,0.5,8,1,0.0,6,0,0,0.0,7.75,6.0,279.04,0.02,14,0.17,15.5,46.51,0.5,1,2,8,0.29,8,6,4,6,7,0.0,6,N
6,29,19,20,9,50,15,0.11,22,15,1.0,93,9,0.57,114,0,15,1.0,51.66,71.68,265483.2,1.23,622,0.01,14749.07,3703.51,0.6,14,25,80,0.1,227,395,38,24,151,20.28,134,Y
4,14,1,1,16,18,8,0.17,8,2,0.25,25,1,0.0,46,0,2,0.25,22.12,27.14,16294.42,0.2,118,0.04,905.25,600.32,0.13,5,9,19,0.12,38,80,14,20,69,26.98,47,Y
14,1,2,2,25,0,1,0.04,0,1,1.0,3,1,0.0,21,0,0,0.0,56.14,9.0,4547.07,0.17,104,0.11,252.62,505.23,1.0,0,0,4,0.02,40,64,20,9,64,56.25,23,N
0,1,1,0,0,0,1,0.33,0,1,1.0,2,1,0.0,3,0,1,1.0,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,1.0,0,0,3,0.17,4,6,4,5,6,0.0,3,N
1,3,1,3,1,4,2,0.22,2,2,1.0,6,1,0.0,6,0,2,1.0,18.28,5.0,456.88,0.03,24,0.2,25.38,91.38,0.5,1,2,6,0.14,10,14,7,7,14,40.0,9,N
7,21,2,4,12,34,11,0.18,14,5,0.45,38,8,0.7,56,0,11,1.0,59.02,17.79,18684.19,0.35,196,0.06,1038.01,1050.08,0.73,10,17,29,0.13,86,110,29,12,87,22.22,60,N
1,3,1,0,3,4,2,0.25,2,1,0.5,6,1,0.0,8,0,2,1.0,15.07,4.67,328.11,0.02,19,0.21,18.23,70.31,0.5,1,2,6,0.14,8,11,6,7,14,27.27,8,N
0,1,0,0,0,0,1,0.5,0,1,1.0,1,1,0.0,2,0,1,1.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,0.25,1,3,1,3,4,0.0,2,N
1,15,1,1,1,22,8,0.42,8,1,0.13,22,6,0.71,18,0,8,1.0,22.5,11.82,3142.78,0.09,58,0.08,174.6,265.93,0.75,7,11,16,0.35,20,38,11,13,23,10.0,19,Y
6,9,3,0,4,16,5,0.26,8,5,1.0,18,1,0.0,19,0,5,1.0,33.34,9.33,2903.96,0.1,67,0.11,161.33,311.14,0.2,4,8,15,0.16,28,39,15,10,31,17.39,19,N
6,9,4,2,1,16,5,0.1,8,5,1.0,20,1,0.0,47,0,5,1.0,38.12,17.21,11288.51,0.22,125,0.06,627.14,655.99,0.2,4,8,17,0.09,59,66,24,14,58,6.0,49,Y
3,11,7,5,9,20,6,0.14,10,5,0.83,28,1,0.0,39,0,5,0.83,42.63,26.0,28814.88,0.37,203,0.04,1600.83,1108.26,0.17,5,10,24,0.1,91,112,28,16,58,26.42,44,Y
7,17,12,1,4,26,9,0.2,10,5,0.56,36,4,0.38,43,0,5,0.56,40.64,14.96,9090.89,0.2,115,0.07,505.05,607.82,0.44,8,13,29,0.16,43,72,23,16,57,10.42,44,N
61,13,9,2,28,20,7,0.02,8,5,0.71,74,4,0.5,301,0,2,0.29,173.1,46.09,367738.91,2.66,1226,0.02,20429.94,7978.56,0.57,6,10,69,0.02,507,719,77,14,394,9.06,303,N
4,7,3,0,0,10,4,0.2,4,2,0.5,14,3,0.67,20,0,3,0.75,31.42,11.2,3940.85,0.12,74,0.09,218.94,351.86,0.75,3,5,12,0.15,28,46,15,12,26,0.0,20,N
0,7,0,0,0,10,4,0.8,2,1,0.25,9,1,0.0,5,0,4,1.0,15.29,12.25,2294.38,0.06,42,0.08,127.47,187.3,0.25,4,5,7,0.57,14,28,8,14,7,0.0,5,Y
1,3,0,0,0,4,2,0.33,2,1,0.5,5,1,0.0,6,0,2,1.0,11.86,4.38,227.03,0.02,15,0.23,12.61,51.89,0.5,1,2,5,0.22,5,10,4,7,9,0.0,6,N
0,1,1,0,0,0,1,0.5,0,1,1.0,2,1,0.0,2,0,1,1.0,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,1.0,0,0,3,0.2,3,5,3,5,5,0.0,2,N
7,1,3,0,3,0,1,0.08,0,1,1.0,8,1,0.0,13,0,0,0.0,38.04,9.14,3180.21,0.12,78,0.11,176.68,347.84,1.0,0,0,9,0.04,32,46,14,8,25,18.75,13,N
2,3,0,0,0,4,2,0.33,2,1,0.5,6,1,0.0,6,0,2,1.0,9.71,8.0,621.67,0.03,21,0.13,34.54,77.71,0.5,1,2,6,0.17,10,11,5,8,12,0.0,6,Y
6,21,9,8,6,26,11,0.19,6,1,0.09,41,9,0.8,49,0,3,0.27,62.81,18.93,22497.56,0.4,214,0.05,1249.86,1188.68,0.82,10,13,32,0.16,99,115,34,13,70,22.22,57,N
0,1,0,15,0,0,1,0.06,0,1,1.0,1,1,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,2,0.05,0,0,0,0,19,88.24,17,N
0,1,1,0,0,0,1,0.33,0,1,1.0,2,1,0.0,3,0,1,1.0,13.29,3.0,119.59,0.01,12,0.33,6.64,39.86,1.0,0,0,3,0.13,4,8,4,6,8,0.0,3,N
41,55,21,0,103,86,28,0.09,32,17,0.61,195,13,0.44,307,0,6,0.21,406.71,33.1,445558.73,4.49,1793,0.03,24753.26,13461.48,0.46,27,43,169,0.06,737,1056,167,15,453,25.12,307,Y
8,9,5,0,5,16,5,0.19,8,1,0.2,24,1,0.0,27,0,5,1.0,46.15,8.42,3272.75,0.13,80,0.12,181.82,388.64,0.2,4,8,21,0.12,32,48,19,10,42,15.63,27,N
5,11,4,0,2,20,6,0.18,10,1,0.17,26,1,0.0,33,0,6,1.0,26.88,13.46,4871.53,0.12,80,0.07,270.64,361.88,0.17,5,10,22,0.14,35,45,13,10,42,5.71,33,N
0,1,1,0,0,0,1,0.5,0,1,1.0,2,1,0.0,2,4,1,1.0,14.99,3.0,134.92,0.01,13,0.33,7.5,44.97,1.0,0,0,3,0.14,5,8,5,6,7,0.0,2,N
24,37,9,8,43,70,19,0.16,34,18,0.95,92,7,0.33,111,2,13,0.68,63.03,46.12,134073.67,0.97,456,0.02,7448.54,2907.02,0.37,18,35,75,0.1,214,242,58,25,190,31.48,119,N
3,3,1,3,1,4,2,0.18,2,1,0.5,7,1,0.0,8,0,2,1.0,17.22,4.08,287.09,0.02,19,0.24,15.95,70.31,0.5,1,2,7,0.11,7,12,6,7,18,33.33,11,Y
2,3,2,0,2,4,2,0.12,2,2,1.0,6,1,0.0,17,0,1,0.5,26.69,12.86,4411.7,0.11,73,0.08,245.09,343.13,0.5,1,2,6,0.09,30,43,14,12,23,10.53,17,Y
9,15,1,3,13,24,8,0.18,10,3,0.38,29,4,0.43,41,0,4,0.5,32.32,26.36,22461.45,0.28,158,0.04,1247.86,851.99,0.5,7,12,23,0.12,58,100,22,20,69,28.07,44,N
3,9,1,0,0,16,5,0.31,8,3,0.6,18,1,0.0,16,0,0,0.0,13.2,11.25,1670.2,0.05,38,0.09,92.79,148.46,0.2,4,8,15,0.24,15,23,6,9,21,0.0,16,N
275,115,42,0,261,174,58,0.06,60,31,0.53,569,29,0.49,978,0,3,0.05,1318.96,44.81,2648522.51,19.7,6701,0.02,147140.15,59104.02,0.5,57,87,513,0.04,2611,4090,437,15,1516,21.07,978,Y
0,3,2,0,0,4,2,0.25,2,2,1.0,6,1,0.0,8,0,2,1.0,19.46,7.5,1094.61,0.05,35,0.13,60.81,145.95,0.5,1,2,6,0.2,15,20,9,9,10,0.0,8,Y
2,7,1,1,1,10,4,0.29,4,1,0.25,12,3,0.67,13,2,3,0.75,19.62,10.0,1962.15,0.07,44,0.1,109.01,196.21,0.75,3,5,10,0.2,20,24,11,11,20,13.33,14,N
1,7,5,0,6,8,4,0.29,2,2,0.5,14,1,0.0,14,0,0,0.0,37.37,9.55,3405.1,0.12,69,0.1,189.17,356.72,0.25,3,4,12,0.17,30,39,22,14,23,30.0,14,N
0,1,1,0,0,0,1,0.5,0,1,1.0,2,1,0.0,2,0,1,1.0,9.49,3.5,116.27,0.01,10,0.29,6.46,33.22,1.0,0,0,3,0.2,3,7,3,7,5,0.0,2,N
0,3,1,0,0,4,2,0.22,2,1,0.5,7,1,0.0,9,0,2,1.0,17.41,3.5,213.31,0.02,17,0.29,11.85,60.94,0.5,1,2,7,0.14,7,10,6,6,14,0.0,9,N
